albumID,artist,popular,loudness,speechiness,duration
574,TheBandPerry,41,-4.91,0.03,6.11
575,KelliePickler,57,-6.52,0.03,6.1
576,RandyOwen,42,-6.46,0.05,6.1
577,KelseaBallerini,79,-5.69,0.04,6.1
578,LanaDelRey,71,-15.47,0.03,6.06
579,FreddieMercury,33,-10.39,0.05,6.06
580,MartinGarrix,44,-4.87,0.04,6.06
581,BrettEldredge,41,-4.3,0.12,6.06
582,TreySongz,55,-11.48,0.18,3.81
583,YoungThug,43,-14.54,0.07,6.02
584,MariahCarey,63,-12.44,0.03,6.02
585,JenniferLopez,35,-13.45,0.03,6.02
586,ShawnMendes,81,-11.38,0.04,4.98
587,Halsey,45,-6.06,0.05,5.98
588,TheXX,13,-13.7,0.04,5.98
589,KurtStevens,41,-19.54,0.03,2.72
590,R.Kelly,51,-5.21,0.08,5.98
591,fivezeroCent,41,-5.15,0.05,5.97
592,KennyChesney,62,-11.75,0.03,5.97
593,LinkinPark,44,-11.51,0.41,5.97
594,Akon,66,-11.63,0.03,3.59
595,AvengedSevenfold,60,-8.02,0.1,5.93
596,JohnLegend,28,-6.17,0.1,5.93
597,ColeSwindell,38,-2.49,0.06,5.93
598,JustinMoore,3,-9.14,0.14,5.93
599,Jewel,24,-13.58,0.06,5.93
600,Maddie&Tae,25,-3.28,0.07,5.93
601,ChrisYoung,63,-8.51,0.22,5.78
602,HunterHayes,22,-11.82,0.04,5.78
603,CanaanSmith,71,-6.02,0.03,2.48
604,Madonna,55,-6.17,0.03,5.78
605,AlbertPhillips,28,-6.25,0.11,5.78
606,BrantleyGilbert,55,-5.22,0.04,5.74
607,Coldplay,44,-5.63,0.05,5.74
608,JayZ,65,-3.23,0.04,5.74
609,LadyGaga,11,-4.56,0.11,5.74
610,LilFizz,44,-7.68,0.05,5.66
611,IggyAzalea,66,-11.94,0.03,5.66
612,ChaseRice,40,-16.64,0.04,3.55
613,DanielleBradbery,59,-1.8,0.08,5.66
614,DustinLynch,42,-4.01,0.04,5.65
615,KaceyMusgraves,44,-6.37,0.03,5.65
616,AlanJackson,16,-11.5,0.07,2.81
617,BackstreetBoys,47,-8.26,0.04,5.65
618,HankWilliamsJr,19,-6.99,0.05,5.65
619,TheVamps,38,-9.58,0.05,5.65
620,JadenSmith,59,-10.51,0.05,3.34
621,JoJo,57,-9.9,0.06,5.65
622,KendrickLamar,42,-11.64,0.03,6.06
623,BeckyG,43,-7.27,0.02,5.58
624,JoshTurner,62,-5.14,0.05,5.58
625,BradPaisley,50,-12.8,0.04,5.58
626,GwenStefani,57,-3.92,0.06,5.47
627,MikelKnight,60,-11.93,0.03,5.47
628,RachelPlatten,52,-18.25,0.03,5.47
629,RebaMcEntire,28,-10.16,0.04,5.47
630,DariusRucker,37,-7.23,0.23,5.42
631,FloridaGeorgiaLine,56,-6.53,0.07,5.42
632,BarbraStreisand,50,-11.17,0.25,5.42
633,FallOutBoy,45,-10.91,0.05,5.4
634,Prince,50,-8.98,0.09,5.4
635,K.Michelle,48,-5.19,0.07,5.4
636,LittleMix,10,-11.76,0.06,5.38
637,BLACKBEAR,38,-11.89,0.03,5.38
638,CalvinHarris,54,-5.33,0.04,5.38
639,JanaKramer,32,-6.71,0.03,5.38
640,KennyRogers,69,-5.46,0.15,5.38
641,T.I.,38,-6.94,0.04,5.38
642,TroyeSivan,41,-12.93,0.04,5.74
643,BrothersOsborne,30,-11.64,0.06,5.38
644,RitaOra,7,-7.19,0.06,3.18
645,TLC,71,-5.27,0.08,2.85
646,Aaliyah,21,-6.06,0.05,5.26
647,KirkFranklin,23,-4.97,0.11,5.26
648,KidRock,30,-11.8,0.03,5.26
649,Skrillex,66,-5.58,0.04,5.22
650,EdRoman,69,-5.43,0.03,5.22
651,DonWilliams,50,-4.9,0.03,5.22
652,Lonestar,34,-14.7,0.04,6.9
653,Nelly,49,-5.15,0.07,5.21
654,WillieNelson,30,-8.03,0.04,4.76
655,Zonke,65,-4.9,0.06,5.19
656,CharliXCX,17,-8,0.03,5.19
657,XAmbassadors,32,-5.27,0.04,5.19
658,JessieJ,41,-4.73,0.11,5.18
659,Westlife,48,-9.72,0.05,5.18
660,Tinashe,42,-5.72,0.12,5.18
661,DMX,37,-7.8,0.03,5.18
662,MeekMill,19,-4.48,0.05,5.18
663,Usher,41,-13.62,0.16,5.18
664,BRANDYCLARK,58,-4.7,0.04,5.16
665,DollyParton,32,-6.6,0.12,5.16
666,FooFighters,37,-6.56,0.03,5.16
667,MarkWills,33,-10.62,0.04,5.15
668,PrinceRoyce,39,-2.69,0.22,5.15
669,Pentatonix,42,-6.21,0.04,5.15
670,FloRida,39,-4.04,0.08,5.14
671,WhitneyHouston,55,-12.37,0.06,5.14
672,AvrilLavigne,30,-5.67,0.07,5.14
673,PharrellWilliams,17,-11.11,0.03,5.09
674,DwightYoakam,24,-5.74,0.31,5.09
675,LeeBrice,33,-10.47,0.04,5.09
676,BarbaraMandrell,30,-11.5,0.03,5.09
677,BlackVeilBrides,79,-6.12,0.03,2.41
678,JameyJohnson,23,-8.37,0.04,5.09
679,JimmyFortune,47,-7.95,0.03,5.08
680,YonnieMcfly,28,-7.93,0.08,5.08
681,JohnnyCash,43,-9.07,0.08,5.08
682,NickJonas,60,-2.98,0.44,5.07
683,VinceGill,70,-3,0.04,5.07
684,ImagineDragons,90,-3.82,0.08,3.07
685,JakeOwen,20,-8.29,0.06,5.07
686,LarryHernandez,99,-5.04,0.15,2.97
687,MartinaMcBride,59,-6.78,0.05,5.06
688,ColtFord,75,-6.79,0.03,5.06
689,DierksBentley,46,-13.14,0.11,5.06
690,GunsN'Roses,33,-14.35,0.04,5.06
691,JustinTimberlake,75,-4.26,0.06,5.03
692,KellyClarkson,57,-6.74,0.06,5.03
693,Metallica,51,-5.23,0.08,5.03
694,ScottyMcCreery,64,-9.07,0.05,5.03
695,TheWeekend,32,-9.79,0.04,5.03
696,BimSkalaBim,52,-8.13,0.03,5.03
697,MarkRonson,55,-20.92,0.04,5.02
698,MerleHaggard,48,-4.7,0.1,5.02
699,BeaMiller,38,-6.79,0.04,5.02
700,AlessiaCara,57,-4.45,0.06,5.02
701,AThousandHorses,35,-5.39,0.12,5.02
702,Brooks&Dunn,10,-14.16,0.54,5.02
703,ElleKing,40,-7.97,0.03,5.02
704,RodStewart,72,-7.25,0.07,4.77
705,TheCadillacThree,34,-5.25,0.13,4.98
706,JacobWhitesides,33,-7.77,0.05,4.98
707,JaRule,32,-6.25,0.11,4.98
708,LaurenAlaina,29,-6.68,0.03,4.98
709,MarcAnthony,48,-8.71,0.26,4.96
710,TheGame,78,-5.93,0.31,2.58
711,ThePussycatDolls,52,-3.94,0.06,4.96
712,TylerFarr,64,-3.23,0.14,4.96
713,ClareDunn,58,-5.09,0.05,2.72
714,AdamLambert,15,-5.84,0.19,4.94
715,AndreaBocelli,39,-6.47,0.05,4.94
716,GaryAllan,71,-7.48,0.28,4.59
717,GeorgeJones,27,-11.39,0.04,4.94
718,JoeJonas,61,-7.5,0.03,3.21
719,KrystalKeith,51,-4.07,0.04,4.94
720,RayCharles,47,-15.32,0.05,3.97
721,RedHotChiliPeppers,43,-6.33,0.04,4.91
722,TheOakRidgeBoys,49,-3.69,0.09,4.91
723,KevinGates,25,-4.07,0.03,4.91
724,CassadeePope,46,-5.26,0.17,4.9
725,AugustAlsina,22,-9.04,0.04,4.34
726,RichHomieQuan,17,-9.27,0.06,4.9
727,AirSupply,73,-5.7,0.05,4.9
728,Brandy,43,-5.92,0.35,4.9
729,OneRepublic,40,-16.84,0.08,3.07
730,Pitbull,35,-9.4,0.14,4.9
731,RobinThicke,53,-7.6,0.03,4.9
732,SnoopDogg,43,-5.62,0.06,4.86
733,TravisTritt,27,-8.49,0.12,4.86
734,Chvrches,48,-3.96,0.04,4.86
735,Lorde,37,-11.72,0.06,4.85
736,AlisonKrauss,17,-6.45,0.04,4.85
737,AAPRocky,33,-9.91,0.04,4.85
738,Jeremih,33,-6.65,0.04,4.83
739,Panic!AttheDisco,34,-8.67,0.04,3.48
740,SherylCrow,60,-7.1,0.07,4.83
741,TraceAdkins,37,-8.28,0.03,4.83
742,Tyga,8,-14.27,0.03,4.35
743,RubyRose,68,-5.86,0.03,4.81
744,BoneThugs-n-Harmony,41,-4.69,0.11,4.81
745,DavidNail,13,-4.17,0.05,4.81
746,DuranDuran,38,-13.9,0.04,2.3
747,KipMoore,41,-5.39,0.08,4.79
748,Wallpaper.,65,-4.03,0.36,4.79
749,DejLoaf,35,-3.78,0.04,4.79
750,AshleyMonroe,17,-3.85,0.05,4.79
751,ChristinaAguilera,56,-2.44,0.04,4.79
752,DianaRoss,43,-2.24,0.11,4.79
753,LucianoPavarotti,60,-11.43,0.04,4.78
754,LuckyDube,77,-5.84,0.23,2.64
755,Nas,18,-6.39,0.04,4.78
756,NorahJones,40,-5.27,0.07,3.28
757,MasonNoise,37,-7.71,0.14,4.78
758,MadelynVictoria,32,-10.46,0.04,4.78
759,AliciaKeys,34,-6.98,0.04,4.77
760,Avicii,67,-7.51,0.04,4.77
761,BryanAdams,83,-8.95,0.04,4.77
762,FaithHill,55,-9.77,0.04,4.77
763,MGK,46,-10.58,0.08,4.76
764,Scarface,60,-3.5,0.22,4.76
765,AustinMahone,56,-14.38,0.04,4.76
766,Disclosure,48,-3.65,0.1,4.76
767,JamesBay,44,-7.9,0.05,4.72
768,XanderDemos,72,-5.55,0.05,4.72
769,JonyPrivat,30,-4.1,0.06,4.72
770,CharliePuth,69,-8.68,0.03,4.72
771,AmyWinehouse,39,-6.9,0.04,4.72
772,G-Eazy,49,-21.75,0.04,4.72
773,GretchenWilson,20,-4.17,0.12,4.7
774,JhenAcAiko,52,-6.14,0.03,4.7
775,Mumford&Sons,16,-9.51,0.03,4.7
776,Nickelback,87,-6.96,0.05,4.7
777,SaraEvans,31,-14.01,0.03,4.69
778,SeanPaul,33,-8.58,0.04,4.69
779,SpiceGirls,69,-7.95,0.15,4.69
780,Train,51,-14.16,0.04,5.02
781,WilliamMichaelMorgan,54,-8.28,0.03,4.69
782,thtthe,76,-7.09,0.05,2.74
783,ConwayTwitty,93,-5.49,0.03,4.68
784,Dr.Dre,35,-5.04,0.04,4.68
785,Ice-T,20,-13.42,0.08,4.68
786,JenniferNettles,69,-4.67,0.15,4.65
787,JuneCarterCash,12,-9.3,0.04,4.65
788,KrisKristofferson,56,-5.73,0.04,4.65
789,LilBoosie,42,-18.83,0.04,3.14
790,LucindaWilliams,35,-13.56,0.03,3.36
791,MarvinGaye,54,-7.35,0.08,4.64
792,TheScript,47,-3.96,0.03,4.64
793,Zedd,75,-9.18,0.03,4.64
794,Kyle(Rapper),63,-9.73,0.11,4.62
795,Dan+Shay,45,-4.85,0.1,4.62
796,AaronLewis,54,-7.21,0.06,4.62
797,AmberRose,65,-6.46,0.22,4.59
798,BillyCurrington,80,-9.12,0.03,4.69
799,CherLloyd,40,-19.13,0.06,4.53
800,KurtCobain,30,-7.94,0.04,4.59
801,Paramore,58,-5.58,0.03,4.59
802,P!nk,1,-6.64,0.04,6.24
803,Salt-N-Pepa,42,-4.63,0.06,4.59
804,Slipknot,34,-6.02,0.1,4.59
805,Tarkan,38,-12.95,0.21,4.59
806,TheNotoriousB.I.G.,49,-3.07,0.05,4.59
807,CharlieAllen,40,-4.78,0.07,4.58
808,JoeNichols,46,-8.48,0.04,4.14
809,JohnAnderson,50,-7.2,0.04,4.58
810,Lil'Kim,28,-3.5,0.04,4.58
811,Nirvana,48,-12.18,0.03,4.56
812,OwlCity,32,-6.24,0.07,4.56
813,Seal,45,-10.42,0.04,4.56
814,TheBeatles,76,-14.88,0.04,4.5
815,Zendaya,23,-12.15,0.03,4.56
816,CAclineDion,47,-11.49,0.04,4.56
817,DeitrickHaddon,38,-4.32,0.06,4.56
818,LionelRichie,68,-6.03,0.07,4.53
819,PanjabiMC,45,-5.94,0.05,4.53
820,RandyTravis,69,-5.35,0.07,4.53
821,blink-oneeighttwo,19,-6.45,0.11,4.53
822,BrendaLee,33,-5.25,0.19,4.53
823,GeneWatson,30,-5.85,0.05,4.53
824,J.Cole,66,-6.54,0.03,4.53
825,JamesBlunt,54,-6.87,0.04,4.52
826,SaraBareilles,31,-9.58,0.04,4.52
827,SawyerBrown,47,-5.24,0.21,4.52
828,TyDollaign,76,-7.09,0.02,4.34
829,HeidiFeek,34,-5.98,0.04,4.52
830,SawyerFredericks,49,-5.99,0.04,4.51
831,AliceCooper,34,-8.07,0.1,4.51
832,Ashanti,54,-4.03,0.07,4.51
833,Diddy,36,-6.23,0.04,4.51
834,Florence+TheMachine,36,-11.79,0.07,4.5
835,Genesis,45,-7.9,0.05,4.5
836,HankWilliams,83,-2.91,0.07,4.5
837,Omarion,67,-5.15,0.09,4.5
838,ShaneOwens,27,-3.93,0.22,4.44
839,TheMavericks,28,-4.96,0.07,4.44
840,TokioHotel,59,-8,0.04,4.44
841,ChiefKeef,25,-4.61,0.05,4.44
842,JessGlynne,40,-4.84,0.03,4.42
843,ElectricLightOrchestra,69,-8.68,0.03,4.42
844,EmmylouHarris,42,-6.49,0.11,4.42
845,JulioIglesias,37,-9.8,0.07,4.42
846,LeAnnRimes,35,-8.97,0.14,4.42
847,MyChemicalRomance,65,-4.85,0.04,4.42
848,Torrent,40,-17.53,0.04,4.31
849,Zahara,37,-10.13,0.04,4.4
850,SarahRoss,57,-6.57,0.04,3.85
851,BrysonTiller,15,-6.32,0.03,4.4
852,BeeGees,44,-4.8,0.06,4.4
853,BowWow,73,-17.29,0.04,4.4
854,Cam,62,-7.05,0.02,3.91
855,CrazyFrog,46,-4.76,0.05,4.38
856,DavidAllanCoe,61,-6.13,0.37,4.38
857,Jaheim,45,-3.9,0.17,4.38
858,JakeMiller,42,-9.31,0.04,8.52
859,JamieFoxx,32,-4.52,0.03,4.35
860,Kem,64,-5.29,0.03,4.35
861,LorrieMorgan,32,-10.58,0.11,4.35
862,Macklemore,37,-6.26,0.03,4.35
863,LutherVandross,45,-8.29,0.06,4.35
864,MajorLazer,72,-5.61,0.05,4.35
865,MasterP,59,-11.35,0.04,4.35
866,Omi,29,-6.4,0.06,4.35
867,OliviaNewton-John,36,-5.21,0.05,4.35
868,RickyMartin,39,-7.75,0.04,4.35
869,RonnieDunn,71,-8.26,0.03,4.34
870,TheRollingStones,39,-9.43,0.03,4.34
871,TheRunaways,54,-6.65,0.03,4.34
872,SaintGurmeetRamRahimSinghJiInsan,29,-12.1,0.04,4.34
873,makogirls,46,-8.19,0.06,4.34
874,ABC,71,-6.27,0.08,4.34
875,A.R.Rahman,33,-7.38,0.03,4.34
876,BigSean,42,-12.18,0.04,4.34
877,BigTimeRush,37,-7.05,0.06,4.33
878,BobMarley,41,-5.41,0.09,4.33
879,BonJovi,41,-4.64,0.05,4.33
880,ClintBlack,3,-11.84,0.03,4.33
881,Fabolous,46,-6.44,0.03,4.31
882,HannahMontana,74,-5.45,0.04,4.31
883,JessieJamesDecker,19,-7.63,0.03,6.48
884,Keha,65,-4.7,0.04,4.31
885,Mario,69,-5.95,0.08,4.31
886,NSync,53,-9.8,0.04,4.3
887,ParokyaniEdgar,33,-4.83,0.03,4.3
888,RodneyCarrington,26,-15.94,0.03,4.3
889,ToniBraxton,33,-11.97,0.07,4.3
890,MarianasTrench,38,-10.85,0.09,4.27
891,bigandrich,57,-6.8,0.09,4.27
892,TraviScott,56,-13.38,0.06,2.57
893,AVANT,55,-4.93,0.29,4.27
894,PnBRock,50,-12.03,0.27,4.27
895,DaddyYankee,8,-7.88,0.03,4.27
896,EricClapton,32,-7.85,0.05,4.27
897,GreenDay,58,-6.91,0.03,4.27
898,KumarSanu,45,-7.98,0.03,4.21
899,LLCoolJ,29,-11.79,0.06,4.21
900,MeatLoaf,57,-7.27,0.03,4.21
901,ScottHoying,15,-8.88,0.13,4.21
902,WALKTHEMOON,48,-7.98,0.4,4.21
903,JonPardi,57,-7.26,0.04,3.66
904,Migos,28,-10.05,0.03,4.21
905,ToveLo,38,-6.1,0.03,4.21
906,Hozier,57,-7.39,0.04,4.21
907,OlaDips,38,-10.51,0.03,4.21
908,twoChainz,63,-9.07,0.03,4.21
909,AC/DC,70,-7.9,0.04,4.21
910,AllTimeLow,55,-17.19,0.04,2.56
911,BillieHoliday,76,-8.13,0.03,4.51
912,BonnieRaitt,60,-9.04,0.02,4.52
913,Buggles,48,-6.95,0.04,4.21
914,Dailey&Vincent,30,-9.62,0.05,4.21
915,CraigMorgan,49,-21.35,0.04,4.18
916,Disturbed,37,-8.71,0.03,4.18
917,DonHenley,66,-8.43,0.04,3.95
918,FrenchMontana,14,-10.08,0.03,4.18
919,GladysKnight,66,-6.85,0.04,4.17
920,GWAR,59,-5.2,0.05,4.17
921,JasonMraz,20,-11.14,0.03,4.17
922,LeeAnnWomack,34,-13.28,0.05,4.14
923,MartyStuart,29,-4.32,0.1,4.14
924,MichaelBolton,80,-4.85,0.07,4.14
925,Sade,60,-6.39,0.05,4.14
926,Sugarland,49,-3.56,0.04,4.14
927,TheBlackKeys,33,-10.63,0.03,3.45
928,YolandaAdams,54,-10.49,0.07,4.14
929,PriyankaChopra,64,-4.64,0.07,4.14
930,Echosmith,76,-5.19,0.09,4.14
931,AnthonyHamilton,29,-13.44,0.03,4.14
932,BillKeith,44,-5.04,0.03,4.14
933,Calibrefivezero,58,-4.91,0.04,4.11
934,Chipmunk,70,-4.54,0.1,4.11
935,CollectiveSoul,2,-11.28,0.04,4.11
936,DefLeppard,28,-7.15,0.03,4.08
937,IceCube,66,-11.39,0.06,4.08
938,ErykahBadu,40,-7.31,0.03,4.08
939,FlavorFlav,33,-5.45,0.23,4.08
940,JohnMayer,71,-5.53,0.04,4.07
941,KidInk,47,-6.04,0.34,4.07
942,LosTigresdelNorte,18,-5.48,0.13,4.07
943,LindsayEll,45,-7.59,0.03,4.07
944,LynyrdSkynyrd,28,-4.57,0.06,4.07
945,MindlessBehavior,80,-5.71,0.34,4.07
946,PistolAnnies,8,-7.43,0.04,4.07
947,RodneyAtkins,34,-7.48,0.05,4.07
948,Shaggy,56,-4.93,0.04,4.07
949,T-Pain,22,-12.24,0.21,4.07
950,TinaTurner,55,-4.97,0.04,4.05
951,Tool,51,-2.67,0.15,4.05
952,TrishaYearwood,59,-5.73,0.04,4.05
953,WaylonJennings,82,-5.23,0.07,4.05
954,TheLacs,48,-6.96,0.16,4.05
955,TheChainsmokers,67,-7.97,0.25,4.05
956,HAVICdynasty,34,-6.06,0.02,4.05
957,NickFestari,53,-5.04,0.03,4.04
958,ninetynine,58,-6.9,0.04,4.04
959,Alabama,46,-3.42,0.11,3.04
960,BlackberrySmoke,32,-6.98,0.05,4.04
961,BustaRhymes,25,-10.72,0.03,7.02
962,ChrisIsaak,71,-3.73,0.13,4.03
963,DavidBowie,27,-7.51,0.06,4.03
964,DavidCook,29,-4.26,0.04,4.03
965,DonOmar,30,-7.93,0.03,4.03
966,HotChelleRae,14,-10.76,0.04,4.03
967,JessicaSimpson,34,-11.14,0.06,4.03
968,JoDeeMessina,57,-4.88,0.06,4.03
969,LorettaLynn,43,-3.4,0.04,4.03
970,MarilynManson,43,-6.45,0.08,4.03
971,Maxwell,37,-4.93,0.06,4.03
972,MontgomeryGentry,76,-5.16,0.08,4.03
973,Monica,76,-15.35,0.03,4.01
974,NewKidsontheBlock,46,-6.24,0.06,4.01
975,PinkFloyd,32,-8.01,0.03,4.01
976,PiercetheVeil,31,-7.09,0.04,4.01
977,PorterWagoner,56,-8.2,0.38,4.01
978,Queen,51,-11.71,0.1,4.01
979,YoungJeezy,41,-3.34,0.05,4.01
980,StevePerry,65,-8.47,0.05,3.26
981,TanyaTucker,22,-12.07,0.5,4.01
982,TheSpillCanvas,42,-7.31,0.04,4.01
983,TomJones,62,-11.56,0.04,4.01
984,Tyrese,46,-10.07,0.04,3.98
985,Whitesnake,43,-5.5,0.09,3.98
986,Will.I.Am,26,-4.09,0.16,3.98
987,YG,34,-7.2,0.03,3.97
988,SammyArriaga,40,-8.14,0.11,3.97
989,MoPitney,33,-3.79,0.04,3.97
990,RichGang,76,-5.55,0.14,3.97
991,Years&Years,51,-8.79,0.5,3.97
992,JacquieLee,73,-8.46,0.17,3.97
993,RaeSremmurd,33,-4.02,0.11,3.97
994,Aerosmith,28,-7.17,0.03,3.97
995,ABBA,56,-4.96,0.14,3.97
996,BeastieBoys,33,-5.61,0.03,3.97
997,B.o.B,30,-11.02,0.03,4.07
998,Cee-LoGreen,63,-4.74,0.05,3.97
999,ChrisLeDoux,24,-6.19,0.05,3.96
1000,Genesis,34,-3.33,0.77,4.44
1001,Joey+Rory,60,-4.96,0.05,11.61
1002,DraacoAventura,54,-7.23,0.04,11.61
1003,JustinBieber,35,-8.33,0.05,11.61
1004,PeervanMladen,66,-6.53,0.06,9.01
1005,ChrisJanson,53,-4.28,0.22,9.01
1006,OneDirection,53,0.88,0.11,9.01
1007,Drake,48,-9.65,0.1,9.01
1008,CarrieUnderwood,55,-9.92,0.03,3.11
1009,EdSheeran,29,-5.4,0.05,8.82
1010,TaylorSwift,14,-4.35,0.03,8.82
1011,SayWeCanFly,11,-8.59,0.03,4.33
1012,SelenaGomez,59,-5.19,0.07,8.82
1013,ChrisBrown,34,-7.62,0.05,8.52
1014,NickiMinaj,34,-12.07,0.03,4.44
1015,FifthHarmony,76,-10.16,0.05,8.52
1016,ThomasRhett,37,-6.52,0.04,8.52
1017,Eminem,14,-3.61,0.04,8.52
1018,BeyoncAc,31,-4.73,0.05,8.38
1019,MeghanTrainor,29,-5.94,0.02,8.38
1020,TwentyOnePilots,70,-5.8,0.06,8.38
1021,FettyWap,48,-8.07,0.04,8.34
1022,fiveSecondsOfSummer,44,-9.83,0.29,8.34
1023,JasonAldean,29,-9.45,0.11,8.34
1024,LukeBryan,44,-6.13,0.08,7.62
1025,BlakeShelton,44,-12.16,0.03,7.62
1026,Rihanna,55,-8.44,0.11,7.62
1027,ElvisPresley,73,-13.22,0.09,7.54
1028,ArianaGrande,35,-10.14,0.04,7.54
1029,JDShelburne,66,-6.51,0.04,7.54
1030,LilWayne,30,-6,0.09,7.23
1031,DemiLovato,81,-4.05,0.05,7.23
1032,Maroonfive,4,-4.29,0.09,7.23
1033,SamHunt,49,-3.65,0.14,7.21
1034,GeorgeStrait,42,-7.33,0.15,7.21
1035,WizKhalifa,16,-20.32,0.04,3.5
1036,MirandaLambert,29,-3.99,0.06,7.21
1037,DJKhaled,47,-15.17,0.04,2.82
1038,PornoforPyros,47,-9.28,0.04,7.02
1039,KatyPerry,37,-12.83,0.04,7.02
1040,MileyCyrus,44,-6.49,0.12,7.02
1041,TimMcGraw,63,-6.87,0.03,7.02
1042,TheWeeknd,44,-6.5,0.03,6.9
1043,Macklemore&RyanLewis,55,-7.5,0.08,6.9
1044,EllieGoulding,55,-9.36,0.04,6.9
1045,MichaelJackson,49,-9.1,0.03,6.9
1046,RascalFlatts,37,-7.41,0.07,6.84
1047,BritneySpears,56,-8.21,0.04,6.84
1048,ZacBrownBand,47,-19.2,0.04,6.84
1049,HeartytwoRaw,49,-7.55,0.04,6.79
1050,Future,48,-4.25,0.04,6.79
1051,LadyAntebellum,55,-9.93,0.03,3.39
1052,AdamLevine,28,-10.36,0.12,6.79
1053,JanetJackson,47,-9.18,0.04,6.76
1054,KeithUrban,77,-8.9,0.04,6.76
1055,SamSmith,53,-11.49,0.04,6.76
1056,JasonDerulo,18,-13.89,0.03,6.76
1057,ToriKelly,9,-10.52,0.06,6.48
1058,twoPac,34,-6.58,0.03,6.48
1059,Ciara,41,-4.87,0.09,6.48
1060,OldDominion,49,-9.34,0.03,6.48
1061,RandyHouser,20,-9.57,0.06,3.58
1062,EricChurch,59,-3.96,0.04,6.26
1063,Shakira,38,-9.42,0.03,6.26
1064,BrunoMars,56,-4.78,0.3,6.26
1065,LittleBigTown,26,-7.57,0.03,6.24
1066,RickRoss,41,-15.79,0.15,6.24
1067,TobyKeith,35,-9.33,0.42,6.24
1068,BrianCollins,30,-3.06,0.1,6.24
1069,Sia,54,-6.41,0.06,6.18
1070,DixieChicks,24,-8.52,0.03,6.18
1071,KanyeWest,63,-6.27,0.14,6.18
1072,ShaniaTwain,68,-5.67,0.08,6.11
1073,EnriqueIglesias,43,-7.98,0.04,6.11
1074,TheBandPerry,41,-4.91,0.03,6.11
1075,KelliePickler,57,-6.52,0.03,6.1
1076,RandyOwen,42,-6.46,0.05,6.1
1077,KelseaBallerini,79,-5.69,0.04,6.1
1078,LanaDelRey,71,-15.47,0.03,6.06
1079,FreddieMercury,33,-10.39,0.05,6.06
1080,MartinGarrix,44,-4.87,0.04,6.06
1081,BrettEldredge,41,-4.3,0.12,6.06
1082,TreySongz,55,-11.48,0.18,3.81
1083,YoungThug,43,-14.54,0.07,6.02
1084,MariahCarey,63,-12.44,0.03,6.02
1085,JenniferLopez,35,-13.45,0.03,6.02
1086,ShawnMendes,81,-11.38,0.04,4.98
1087,Halsey,45,-6.06,0.05,5.98
1088,TheXX,13,-13.7,0.04,5.98
1089,KurtStevens,41,-19.54,0.03,2.72
1090,R.Kelly,51,-5.21,0.08,5.98
1091,fivezeroCent,41,-5.15,0.05,5.97
1092,KennyChesney,62,-11.75,0.03,5.97
1093,LinkinPark,44,-11.51,0.41,5.97
1094,Akon,66,-11.63,0.03,3.59
1095,AvengedSevenfold,60,-8.02,0.1,5.93
1096,JohnLegend,28,-6.17,0.1,5.93
1097,ColeSwindell,38,-2.49,0.06,5.93
1098,JustinMoore,3,-9.14,0.14,5.93
1099,Jewel,24,-13.58,0.06,5.93
1100,Maddie&Tae,25,-3.28,0.07,5.93
1101,ChrisYoung,63,-8.51,0.22,5.78
1102,HunterHayes,22,-11.82,0.04,5.78
1103,CanaanSmith,71,-6.02,0.03,2.48
1104,Madonna,55,-6.17,0.03,5.78
1105,AlbertPhillips,28,-6.25,0.11,5.78
1106,BrantleyGilbert,55,-5.22,0.04,5.74
1107,Coldplay,44,-5.63,0.05,5.74
1108,JayZ,65,-3.23,0.04,5.74
1109,LadyGaga,11,-4.56,0.11,5.74
1110,LilFizz,44,-7.68,0.05,5.66
1111,IggyAzalea,66,-11.94,0.03,5.66
1112,ChaseRice,40,-16.64,0.04,3.55
1113,DanielleBradbery,59,-1.8,0.08,5.66
1114,DustinLynch,42,-4.01,0.04,5.65
1115,KaceyMusgraves,44,-6.37,0.03,5.65
1116,AlanJackson,16,-11.5,0.07,2.81
1117,BackstreetBoys,47,-8.26,0.04,5.65
1118,HankWilliamsJr,19,-6.99,0.05,5.65
1119,TheVamps,38,-9.58,0.05,5.65
1120,JadenSmith,59,-10.51,0.05,3.34
1121,JoJo,57,-9.9,0.06,5.65
1122,KendrickLamar,42,-11.64,0.03,6.06
1123,BeckyG,43,-7.27,0.02,5.58
1124,JoshTurner,62,-5.14,0.05,5.58
1125,BradPaisley,50,-12.8,0.04,5.58
1126,GwenStefani,57,-3.92,0.06,5.47
1127,MikelKnight,60,-11.93,0.03,5.47
1128,RachelPlatten,52,-18.25,0.03,5.47
1129,RebaMcEntire,28,-10.16,0.04,5.47
1130,DariusRucker,37,-7.23,0.23,5.42
1131,FloridaGeorgiaLine,56,-6.53,0.07,5.42
1132,BarbraStreisand,50,-11.17,0.25,5.42
1133,FallOutBoy,45,-10.91,0.05,5.4
1134,Prince,50,-8.98,0.09,5.4
1135,K.Michelle,48,-5.19,0.07,5.4
1136,LittleMix,10,-11.76,0.06,5.38
1137,BLACKBEAR,38,-11.89,0.03,5.38
1138,CalvinHarris,54,-5.33,0.04,5.38
1139,JanaKramer,32,-6.71,0.03,5.38
1140,KennyRogers,69,-5.46,0.15,5.38
1141,T.I.,38,-6.94,0.04,5.38
1142,TroyeSivan,41,-12.93,0.04,5.74
